slice_id,pore_fraction,resin_fraction,matrix_fraction,assigned_fraction,mean_intensity,std_intensity,mean_intensity_pores,mean_intensity_resin,mean_intensity_matrix,pore_object_count,mean_pore_area_um2,median_pore_area_um2,mean_pore_equivalent_diameter_um,median_pore_equivalent_diameter_um,resin_object_count,mean_resin_area_um2,median_resin_area_um2,mean_resin_equivalent_diameter_um,median_resin_equivalent_diameter_um,heterogeneity_index,phase_fraction_sum,unassigned_fraction
248,0.0184113917009678,0.1751307153187228,0.801229280231394,0.9947713872510846,187.61742129269103,36.86556822225767,48.1570996978852,130.30331904081308,203.62810232913327,45,94151.11111111112,6400.0,188.64347908454948,90.270333367641,249,161850.60240963855,102400.0,391.8183062089341,361.081333470564,0.3381919583090427,0.9947713872510846,0.0052286127489153955
249,0.0219434864834798,0.1761319390366003,0.7960841027923017,0.9941595283123816,186.90279786405603,37.71295792456979,49.68821292775665,130.2981209537344,203.53521520402455,59,85586.44067796611,6400.0,194.82743578341,90.270333367641,260,155889.23076923078,92800.0,378.6467383274616,343.68807872052275,0.3345657978908557,0.9941595283123817,0.005840471687618254
250,0.0238624986094115,0.1797196573589943,0.7902992546445656,0.9938814106129714,186.39859828679496,38.68552426655504,48.95454545454545,129.68477251624884,203.794481981982,65,84480.0,12800.0,197.87291632731535,127.66152972845846,264,156654.54545454544,102400.0,382.6798570452875,361.081333470564,0.3307439761031339,0.9938814106129714,0.0061185893870285835
251,0.0255033930359328,0.1844198464790299,0.7853209478251196,0.9952441873400824,186.22079764156192,39.27215701197792,49.395856052344605,129.87633841049615,204.1691043666112,63,93155.55555555556,6400.0,204.97242140883773,90.270333367641,281,151026.33451957296,89600.0,374.0818849488036,337.76065965158017,0.3272204980912369,0.9952441873400824,0.0047558126599176465
252,0.0252530871064634,0.1840304816998554,0.7866002892424074,0.9958838580487264,186.3645844921571,39.28993807727984,48.747797356828194,129.7021308750189,204.27178870699717,48,121066.66666666669,12800.0,237.5383698252733,127.66152972845846,256,165425.0,108800.0,393.9001990029996,372.1941193345023,0.327948199872406,0.9958838580487263,0.004116141951273744
253,0.0246412281677605,0.183057069751919,0.7886027366781622,0.9963010345978418,186.49666258760703,38.76589048634669,48.98758465011287,130.48268003646308,203.9895609239993,61,92957.37704918032,6400.0,194.9710547084338,90.270333367641,264,159563.63636363635,83200.0,377.3070359373283,325.4743156102575,0.3292108949330292,0.9963010345978416,0.003698965402158416
254,0.0239459339192346,0.1869785293136055,0.7851818889754144,0.9961063522082544,186.0854933807988,38.775353149,48.27061556329849,130.31637661758143,203.7803202040238,64,86100.0,6400.0,183.57626232699155,90.270333367641,244,176340.9836065574,108800.0,408.8335618198368,372.1941193345023,0.3272625629439854,0.9961063522082545,0.0038936477917455026
255,0.0236956279897652,0.1961007898542663,0.7758927578151074,0.995689175659139,185.30968405829347,39.39673886725178,48.49647887323944,129.2894624875904,203.8677324539393,61,89390.16393442624,6400.0,188.3116482852869,90.270333367641,250,180505.6,102400.0,402.63474217940814,361.081333470564,0.3217457222485055,0.9956891756591388,0.0043108243408611635
256,0.0234731338302369,0.2042218266770497,0.7679942151518523,0.995689175659139,184.76657581488485,39.95655871642578,48.610189573459714,128.5135503200327,204.13225175635543,53,101916.98113207548,6400.0,207.14118821585865,90.270333367641,255,184294.9019607843,121600.0,406.31704505703976,393.4792607492748,0.3170736045821962,0.9956891756591388,0.0043108243408611635
257,0.0225275336522416,0.207253309600623,0.7658805206363333,0.995661363889198,184.54563911447323,39.954295179046056,48.569135802469134,128.12962962962962,204.049967317888,60,86400.0,6400.0,182.4217992941045,90.270333367641,262,182033.58778625957,128000.0,407.5481156971912,403.7012035232256,0.3160101328311129,0.9956613638891979,0.0043386361108020965
258,0.0204694626766047,0.2092557570363778,0.7667426855045055,0.996467905217488,184.51988541550784,39.437559265489526,48.33288043478261,128.10061137692716,203.73292466175775,62,75974.19354838709,6400.0,168.60878835468907,90.270333367641,252,191085.7142857143,131200.0,426.0645947681125,408.68591959466926,0.3168167474986945,0.9964679052174881,0.0035320947825119298
259,0.0199410390477249,0.2086438980976749,0.7681054622316165,0.9966903993770164,184.5758705083992,39.15299056221331,50.231520223152025,127.97267395361236,203.59178796437104,73,62860.27397260274,6400.0,161.80994855115145,90.270333367641,274,175229.19708029198,128000.0,412.4434487417429,403.7012035232256,0.3176923765173031,0.9966903993770162,0.0033096006229837993
260,0.0200244743575481,0.2090332628768494,0.7672432973634442,0.9963010345978418,184.6851151407276,38.944097810840965,51.105555555555554,128.78751995742417,203.57943959111176,73,63123.28767123288,6400.0,170.6392390952246,90.270333367641,282,170575.8865248227,96000.0,398.1462872419928,349.61549778946534,0.3172203465159642,0.9963010345978417,0.003698965402158305
261,0.0203860273667816,0.2029146734898209,0.7719991100233619,0.9952998108799644,185.2397652686617,38.714152073862685,52.97680763983629,128.78563596491227,203.81500828589955,79,59382.27848101266,6400.0,176.88593919681523,90.270333367641,246,189814.63414634147,124800.0,422.043539197759,398.59023213625017,0.3200861044886958,0.9952998108799643,0.004700189120035669
262,0.0190232506396707,0.1934864834798086,0.7828457003003672,0.9953554344198464,186.295277561464,37.77930215507053,53.28508771929825,129.39672272531263,203.8428307517408,71,61656.33802816901,6400.0,183.394332753473,90.270333367641,243,183229.62962962964,108800.0,408.59286053526336,372.1941193345023,0.3268037876616558,0.9953554344198464,0.004644565580153581
263,0.01713205028368,0.188758482589832,0.7899655134052731,0.9958560462787852,187.21907331182555,36.86614161207131,55.10714285714285,129.96611168410195,203.98813547387687,64,61600.0,6400.0,186.89471711677368,90.270333367641,243,178752.2633744856,115200.0,413.27129491327736,382.9845891853754,0.3313569890764963,0.9958560462787851,0.004143953721214899
264,0.0144343085993992,0.188035376571365,0.793386361108021,0.9958560462787852,187.82823450884413,36.5646254128359,56.6840077071291,128.93832273332347,204.40936656500855,66,50327.27272727273,6400.0,173.31134490365574,90.270333367641,230,188132.1739130435,144000.0,428.0466374498869,428.16335232828953,0.3338917731154979,0.9958560462787851,0.004143953721214899
265,0.0120146846145288,0.1858104349760818,0.797752808988764,0.9955779285793748,188.30331516297696,35.84992778817264,59.17592592592592,128.7687471935339,204.36814949100545,62,44593.54838709677,6400.0,171.63216121559375,90.270333367641,235,181950.63829787236,121600.0,418.8651517748317,393.4792607492748,0.3369904106863763,0.9955779285793747,0.00442207142062534
266,0.0090666370007787,0.185921682055846,0.801284903771276,0.9962732228279008,188.65271442874624,34.93642671465385,61.36503067484663,128.79745699326853,204.1654229287425,49,42579.5918367347,6400.0,178.4262381964373,90.270333367641,239,179012.55230125523,121600.0,410.0642319993131,393.4792607492748,0.339535529773358,0.9962732228279008,0.003726777172099238
267,0.0071198131049059,0.182389587273334,0.8074869284681278,0.9969963288463678,189.0100122371788,34.176162436161626,63.1171875,128.837450442208,203.8677412688572,56,29257.14285714286,6400.0,152.2843416308935,90.270333367641,256,163950.0,96000.0,383.7027423184312,349.61549778946534,0.3435199653037646,0.9969963288463677,0.0030036711536323146
268,0.0055901657581488,0.1868672822338413,0.8038157748359106,0.9962732228279008,189.1464567805095,34.17939963487081,64.64676616915423,128.84045244828098,204.2383918067954,57,22568.42105263158,6400.0,135.75191703937517,90.270333367641,266,161660.15037593985,108800.0,390.2062636597927,372.1941193345023,0.3416708875299072,0.9962732228279008,0.003726777172099238
269,0.0046167538102124,0.195878295694738,0.7946100789854267,0.9951051284903772,188.8352986984092,34.466494182606176,66.97590361445783,129.0976856453216,204.54670820062304,59,18006.77966101695,6400.0,125.90370785747976,90.270333367641,245,183980.4081632653,140800.0,429.07135531305767,423.4053942720982,0.3365098941170289,0.9951051284903771,0.004894871509622867
270,0.003587718322394,0.1983257314495494,0.7938869729669596,0.9958004227389032,188.52458560462787,34.40945110828756,69.69767441860465,128.51689805076427,204.2713259765283,48,17200.0,6400.0,127.292904829384,90.270333367641,249,183286.7469879518,147200.0,425.7539597954046,432.9213103844808,0.3361859601216477,0.995800422738903,0.004199577261096987
271,0.0041995772610968,0.1973801312715541,0.7949716319946601,0.9965513405273112,188.34539437089776,34.44827589244576,68.03973509933775,128.2823728335917,204.0633921074727,53,18233.962264150945,6400.0,128.96988555604383,90.270333367641,254,178822.0472440945,131200.0,416.58450567989456,408.68591959466926,0.3366096933198288,0.996551340527311,0.0034486594726890196
272,0.0043664478807431,0.1960173545444432,0.7960841027923017,0.996467905217488,188.37328957614864,34.554688085189355,65.28662420382166,128.05363223609535,204.089610117384,49,20506.122448979597,6400.0,133.64758748898944,90.270333367641,253,178289.32806324112,134400.0,416.4599268869413,413.6706356661128,0.3372481805364699,0.996467905217488,0.003532094782512041
273,0.0047280008899766,0.1906496829458226,0.8006452330626321,0.9960229168984314,188.4571142507509,34.12904583588265,66.57058823529412,128.44128373450036,203.6871613172155,58,18758.62068965517,6400.0,129.21368390550154,90.270333367641,247,177619.43319838058,134400.0,414.7464812686072,413.6706356661128,0.3399584424749859,0.9960229168984314,0.003977083101568635
274,0.0053676715986205,0.1799977750584047,0.8105740349315831,0.9959394815886085,188.7174046056291,33.51577948314867,65.14507772020725,128.3813349814586,203.14510207582777,58,21296.55172413793,6400.0,134.5935987715372,90.270333367641,246,168377.23577235773,108800.0,398.21892393563377,372.1941193345023,0.3458450809413428,0.9959394815886082,0.004060518411391767
275,0.0066192012459672,0.1731560796529091,0.816247635999555,0.9960229168984314,189.02600400489487,33.3379234508023,62.747899159663866,128.67426919370382,203.049780231013,61,24970.491803278688,6400.0,143.32030154528812,90.270333367641,243,163976.9547325103,121600.0,404.3175643931772,393.4792607492748,0.349093983536975,0.9960229168984313,0.003977083101568746
276,0.0073423072644343,0.1729057737234397,0.8166926243186117,0.9969407053064856,189.09158415841583,33.28737731686253,62.15909090909091,129.29435419012384,203.04849310403543,65,25993.846153846152,6400.0,141.66641694713536,90.270333367641,235,169314.04255319148,121600.0,410.12944197409325,393.4792607492748,0.3491132745400791,0.9969407053064857,0.0030592946935142917
277,0.0073701190343753,0.178774057180999,0.8107965290911113,0.9969407053064856,188.80732005784847,33.85572837155964,58.9811320754717,128.97884256378345,203.32737625630293,54,31407.40740740741,6400.0,153.17151731192837,90.270333367641,254,161965.35433070865,115200.0,400.8768906742578,382.9845891853754,0.3454989486056031,0.9969407053064856,0.0030592946935144028
278,0.0085104016019579,0.1842251640894426,0.8037323395260875,0.996467905217488,188.51663143842475,34.41730640952684,61.1078431372549,129.2842693236715,203.6271151250908,57,34357.89473684211,6400.0,164.71937011787233,90.270333367641,272,155858.82352941178,96000.0,379.607722578465,349.61549778946534,0.3410836894255541,0.996467905217488,0.003532094782512041
279,0.0077038602736678,0.1917343419735231,0.7980865502280565,0.9975247524752476,188.19765824897092,34.64581298518158,61.064981949458485,129.13344937626923,203.7237245609144,63,28139.68253968254,6400.0,144.89313767653198,90.270333367641,257,171679.3774319066,121600.0,406.05519662935785,393.4792607492748,0.3376775278327872,0.9975247524752474,0.0024752475247525885
280,0.0076204249638446,0.2011903437534764,0.7887139837579263,0.9975247524752476,187.900016687062,35.30603673362656,61.37956204379562,129.09068288636993,204.25318241122747,50,35072.0,6400.0,166.98426417060398,90.270333367641,257,180146.3035019455,121600.0,414.0966413268613,393.4792607492748,0.3321245563897688,0.9975247524752473,0.0024752475247526995
281,0.0080932250528423,0.2071698742907998,0.7814829235732562,0.9967460229168984,187.40502280565136,35.92089779114917,62.00343642611684,128.6748556853269,204.44617246165345,49,38008.16326530613,6400.0,174.4028951744744,90.270333367641,250,190694.4,121600.0,417.2294242309976,393.4792607492748,0.3278886356719682,0.9967460229168983,0.003253977083101711
282,0.0076482367337857,0.2190176882856825,0.7690510624096117,0.99571698742908,186.4727444654578,36.59831945025535,61.68363636363637,128.37384126984128,204.4884276001736,54,32592.59259259259,6400.0,161.46881578902196,90.270333367641,242,208264.4628099173,147200.0,445.1900583543572,432.9213103844808,0.3209271327206425,0.9957169874290799,0.0042830125709201194
283,0.0069251307153187,0.2253309600622983,0.7628768494827011,0.9951329402603182,185.66620313716768,36.70190165819701,64.11244979919678,127.80041964946926,204.10958804228943,62,25703.225806451614,6400.0,145.3076691681446,90.270333367641,253,204951.7786561265,153600.0,441.8553006958157,442.23251132330944,0.3176510472957661,0.9951329402603181,0.004867059739681934
284,0.0073144954944932,0.2213816887306708,0.7667704972744466,0.9954666814996106,185.22446879519413,36.27489240982786,66.60456273764258,127.67952261306532,203.2071454479507,87,19347.126436781607,6400.0,128.64239723082892,90.270333367641,253,201359.6837944664,140800.0,435.869104129374,423.4053942720982,0.3197302916077874,0.9954666814996106,0.004533318500389405
285,0.0077316720436088,0.2150684169540549,0.7733340749805317,0.9961341639781957,184.8771554121704,36.04741194879345,65.79856115107914,126.88387430492692,202.3722937495505,87,20450.57471264368,6400.0,132.7961481467495,90.270333367641,259,191085.7142857143,102400.0,415.03680367933714,361.081333470564,0.3233154823430694,0.9961341639781954,0.0038658360218045695
286,0.0076760485037267,0.2144565580153521,0.774947157637112,0.9970797641561908,184.7714984981644,35.884078015993026,66.0036231884058,126.9363247309039,202.0863479758829,80,22080.0,6400.0,139.21886959251495,90.270333367641,251,196615.13944223107,140800.0,433.2350049049252,423.4053942720982,0.3241420892635104,0.9970797641561908,0.0029202358438091824
287,0.0070085660251418,0.2160140171320503,0.7739181221492936,0.9969407053064856,184.89203470908888,35.724032513412816,68.73015873015873,127.08883738895328,202.21346174578647,84,19200.0,6400.0,131.3096084160183,90.270333367641,253,196477.47035573123,134400.0,434.71764493684447,413.6706356661128,0.3237094953232737,0.9969407053064856,0.0030592946935144028
288,0.0058126599176771,0.2179330292579819,0.7726665925019468,0.996412281677606,185.17107019690727,35.862175584402785,69.27751196172248,126.86204696273607,202.65308473112088,88,15200.0,6400.0,119.67491653994566,90.270333367641,258,194381.3953488372,134400.0,430.1485943701308,413.6706356661128,0.3233143175161445,0.9964122816776058,0.00358771832239424
289,0.004338636110802,0.2191011235955056,0.7729447102013572,0.9963844699076648,185.5694459895428,35.63054056403917,70.58974358974359,127.07578065498858,202.9703871617732,61,16367.2131147541,6400.0,124.2900057193344,90.270333367641,253,199285.37549407117,147200.0,436.5606881778549,432.9213103844808,0.3238005115609072,0.9963844699076648,0.003615530092335173
290,0.0038658360218044,0.2207698297919679,0.7716931805540105,0.9963288463677828,185.86644788074312,35.576969921812285,70.46043165467626,127.70849080372888,203.25721699643205,65,13686.153846153846,6400.0,114.73402321700186,90.270333367641,239,212565.69037656905,140800.0,447.22270474288416,423.4053942720982,0.3231997510896495,0.9963288463677828,0.00367115363221715
291,0.0049504950495049,0.2139837579263544,0.7774502169318055,0.9963844699076648,186.09478251195907,35.50719271950847,70.59550561797752,127.50155965687549,203.1377262645775,75,15189.333333333334,6400.0,122.31796814372974,90.270333367641,249,197757.4297188755,128000.0,429.88353058722265,403.7012035232256,0.3262489124241243,0.9963844699076648,0.003615530092335173
292,0.0051729892090332,0.2067526977416842,0.7837634887084214,0.995689175659139,186.4118923128268,35.14984605176316,67.18817204301075,127.6089588377724,202.92129448919485,66,18036.36363636364,6400.0,127.35369053301643,90.270333367641,240,198240.0,140800.0,432.0964881734946,423.4053942720982,0.3299459547823072,0.9956891756591388,0.0043108243408611635
293,0.0051451774390922,0.2034987206585827,0.7877961953498721,0.996440093447547,186.7638224496607,34.87903160346912,66.92972972972973,127.8769987699877,202.93338275789029,69,17159.420289855072,6400.0,121.57027190532824,90.270333367641,253,185094.07114624503,128000.0,417.9012258354017,403.7012035232256,0.3322131649801448,0.996440093447547,0.003559906552452974
294,0.004310824340861,0.2033874735788185,0.7887139837579263,0.996412281677606,186.92969184558905,34.73526544621029,64.14193548387097,127.85067687679476,203.0136111992665,54,18370.37037037037,6400.0,123.67359301136784,90.270333367641,246,190256.9105691057,134400.0,434.8577896802116,413.6706356661128,0.3329209035681565,0.9964122816776059,0.003587718322394129
295,0.0053676715986205,0.2052786739348092,0.7854043831349428,0.9960507286683724,187.04958838580487,34.91649470698449,64.53886010362694,128.55060289933613,203.37942634560903,51,24219.60784313725,6400.0,139.38043076100902,90.270333367641,235,201014.4680851064,160000.0,440.6248006122116,451.35166683820506,0.3308184326912098,0.9960507286683724,0.003949271331627591
296,0.0051729892090332,0.2018022026921793,0.7897430192457447,0.9967182111469574,187.3107130937813,34.77346579647501,62.37096774193548,128.40986769570011,203.350119735174,43,27683.72093023256,6400.0,148.40266677009595,90.270333367641,216,214992.59259259255,176000.0,464.11072053194215,473.3620585710754,0.3333145967061549,0.9967182111469572,0.0032817888530427552
297,0.0054232951385026,0.1942095894982756,0.7973912559795305,0.9970241406163088,187.5520636333296,34.072355303864555,63.65128205128205,128.98424745811255,202.79958843430643,53,23547.169811320757,6400.0,138.16931775783124,90.270333367641,248,180206.4516129032,115200.0,405.1913002240784,382.9845891853754,0.3377509994583279,0.9970241406163087,0.0029758593836912706
298,0.0048114361997997,0.1912059183446434,0.80058960952275,0.9966069640671932,187.736316609189,33.48000360330689,67.02312138728324,129.61192727272729,202.49103730980335,61,18150.819672131147,6400.0,126.88874158739188,90.270333367641,231,190476.19047619047,128000.0,417.3185986959116,403.7012035232256,0.3398290889362393,0.9966069640671932,0.0033930359328068205
299,0.0039492713316275,0.1924574479919902,0.799143397485816,0.9955501168094336,187.86138613861385,33.18112858465784,66.97183098591549,130.27369942196532,202.545520985592,56,16228.57142857143,6400.0,121.13440166313646,90.270333367641,238,186084.03361344535,134400.0,422.244104061934,413.6706356661128,0.3392699469696599,0.9955501168094336,0.004449883190566384
300,0.0049504950495049,0.1889809767493603,0.8017855156302147,0.99571698742908,187.8294304149516,33.17876137339254,70.96067415730337,130.1086092715232,202.35946442818,78,14605.128205128203,6400.0,119.75614425293112,90.270333367641,249,174650.60240963855,128000.0,409.98878511363387,403.7012035232256,0.3406436181197648,0.9957169874290799,0.0042830125709201194
301,0.0033930359328067,0.1921237067526977,0.8009511625319835,0.996467905217488,187.6864222939148,33.05788679727912,71.4672131147541,129.68572669368848,202.28268342650787,57,13698.245614035088,6400.0,118.33447098758748,90.270333367641,248,178270.96774193548,134400.0,419.3923870980472,413.6706356661128,0.340324861520935,0.9964679052174878,0.003532094782512152
302,0.0029480476137501,0.2007731672043609,0.7930804316386695,0.9968016464567804,187.63054844810324,33.60114905573696,74.18867924528301,129.62238537193517,202.8884836582971,61,11121.311475409835,6400.0,109.11095181583582,90.270333367641,242,190915.70247933888,134400.0,431.31984780827815,413.6706356661128,0.3357035494016172,0.9968016464567805,0.003198353543219512
303,0.0031983535432194,0.2056680387139837,0.788463677828457,0.9973300700856602,187.6359995550117,34.465223791050335,71.34782608695652,128.684246112238,203.6185890652557,56,13142.857142857143,6400.0,115.77459295881924,90.270333367641,238,198857.14285714287,140800.0,433.575686630236,423.4053942720982,0.3328807527410103,0.9973300700856602,0.002669929914339786
304,0.0037824007119813,0.2105350984536655,0.7833741239292469,0.9976916230948938,187.76123595505615,34.85034164045129,70.05882352941177,129.4340819022457,204.1185784783612,56,15542.857142857143,6400.0,125.94354063610056,90.270333367641,236,205288.13559322036,121600.0,431.5958964905752,393.4792607492748,0.3297565570134266,0.9976916230948937,0.002308376905106324
305,0.0033652241628657,0.2077261096896206,0.786322171542997,0.9974135053954832,188.04232951385023,34.45261997273747,70.50413223140495,129.98072031061722,204.01054009125315,40,19360.0,6400.0,135.74022121280902,90.270333367641,241,198346.887966805,128000.0,431.3396243786703,403.7012035232256,0.3315884925922371,0.9974135053954833,0.0025864946045166537
306,0.0029480476137501,0.205111803315163,0.7891589720769829,0.997218823005896,188.27605962843475,34.335020651267016,70.87735849056604,129.65125423728813,204.09466079295157,46,14747.826086956522,6400.0,122.32777587204322,90.270333367641,242,195041.3223140496,131200.0,429.9480423925207,408.68591959466926,0.3333514823731401,0.997218823005896,0.002781176994103962
307,0.0034764712426298,0.1978251195906107,0.7944710201357215,0.995772610968962,188.32075314273,34.31063222452794,72.16,128.61746098692535,203.90733739410487,55,14545.454545454546,6400.0,122.20891329826534,90.270333367641,210,216777.14285714287,160000.0,449.23603931678974,451.2613513317184,0.3365561046394227,0.995772610968962,0.004227389031038031
308,0.0038658360218044,0.1918734008232284,0.799143397485816,0.9948826343308488,188.35640783179443,34.14282414481736,71.29496402877697,128.23003333816496,203.62205053247024,54,16474.074074074073,6400.0,129.9008966430282,90.270333367641,226,195369.9115044248,140800.0,429.9564274459669,423.4053942720982,0.3393768952125982,0.9948826343308488,0.005117365669151219
309,0.0035320947825119,0.1824730225831572,0.8089053287351207,0.9949104461007898,188.19112248303483,33.275455530603615,70.33858267716535,128.0108215211096,202.52721334020973,57,14259.649122807015,6400.0,116.3557325407848,90.270333367641,241,174234.02489626556,115200.0,404.8918460728987,382.9845891853754,0.3452959014140877,0.9949104461007898,0.005089553899210175
310,0.0047001891200355,0.1822505284236288,0.8089331405050617,0.9958838580487264,187.98957058627207,33.329548483566626,71.63313609467455,128.1025484510911,202.3521625524307,80,13520.0,6400.0,114.7478023091488,90.270333367641,238,176215.12605042016,108800.0,402.9226370511024,372.1941193345023,0.3449711516707671,0.995883858048726,0.004116141951273966
311,0.0043664478807431,0.1867560351540772,0.8052063633329625,0.9963288463677828,187.795305373234,33.630301863918945,69.54777070063695,127.92449739389428,202.492297596021,68,14776.470588235294,6400.0,119.27128703374692,90.270333367641,237,181333.3333333333,115200.0,409.1793092561456,382.9845891853754,0.3427164912142438,0.9963288463677828,0.00367115363221715
312,0.0052564245188563,0.195183001446212,0.7960841027923017,0.9965235287573702,187.47911336077428,34.66660951999331,71.26455026455027,127.31404958677686,203.1595863610956,76,15915.78947368421,6400.0,125.34478690260578,90.270333367641,229,196136.24454148472,134400.0,431.9436760600098,413.6706356661128,0.3370728004033244,0.9965235287573699,0.0034764712426300637
313,0.0052564245188563,0.20369340304817,0.787017465791523,0.9959672933585494,187.20333185003892,35.46704202806305,69.34391534391534,127.09229929000546,203.75556576436497,61,19829.508196721312,6400.0,136.50327402104696,90.270333367641,225,208327.11111111112,134400.0,443.1540517232039,413.6706356661128,0.3317955398325531,0.9959672933585493,0.004032706641450723
314,0.0059517187673823,0.2070586272110357,0.7821782178217822,0.9951885638002004,187.07144843697853,35.915865119101056,70.0607476635514,126.99892545332438,204.11726639169396,85,16112.941176470587,6400.0,121.84965239941808,90.270333367641,206,231300.9708737864,166400.0,468.6054130083325,460.29019134012736,0.3289265554568353,0.9951885638002003,0.004811436199799735
315,0.0055623539882078,0.2075314273000333,0.7830125709200133,0.9961063522082544,187.1638669484926,35.653733168354684,66.555,127.64754757437684,203.9966612204305,64,20000.0,6400.0,133.81848294753763,90.270333367641,204,234101.9607843137,150400.0,467.3178830528357,437.57691085389513,0.3293763286785613,0.9961063522082544,0.0038936477917456136
316,0.0063410835465569,0.1954333073756813,0.7938591611970186,0.9956335521192567,187.52633774613415,35.089208205493065,66.92105263157895,127.4606517717376,203.5159052690583,81,18014.81481481481,6400.0,123.90722244805367,90.270333367641,217,207247.92626728112,134400.0,435.876524432582,413.6706356661128,0.3356675098070706,0.9956335521192567,0.004366447880743252
317,0.0072310601846701,0.1818611636444543,0.8064857047502503,0.9955779285793748,187.81124151741017,34.323179503731495,66.6923076923077,127.26793087628076,202.76101800124147,88,18909.090909090908,6400.0,126.88556095847052,90.270333367641,225,185998.22222222225,121600.0,415.85884271682113,393.4792607492748,0.343100159857091,0.9955779285793747,0.00442207142062534
318,0.0060629658471465,0.1751863388586049,0.8139948826343308,0.9952441873400824,188.0684447658249,33.57969905469088,65.98165137614679,127.20606445467534,202.32267322673223,75,18602.666666666668,6400.0,127.1897678127539,90.270333367641,211,191059.71563981043,147200.0,430.2801018365776,432.9213103844808,0.3479196990786891,0.9952441873400822,0.0047558126599177575
319,0.0045333185003893,0.1755757036377795,0.8144954944932695,0.9946045166314385,188.54728000889975,32.9523791219727,69.46625766871166,128.04641216537303,202.5445605408728,69,15118.840579710144,6400.0,120.77596980438324,90.270333367641,208,194246.15384615384,140800.0,439.2155114199195,423.4053942720982,0.3485705290021314,0.9946045166314383,0.00539548336856166
320,0.0034208477027478,0.1765769273556569,0.815496718211147,0.9954944932695516,189.1327733896985,32.5992413866885,73.42276422764228,128.89951173413135,202.8988472819044,53,14852.830188679243,6400.0,124.95373740942432,90.270333367641,223,182213.4529147982,121600.0,421.9289954172989,393.4792607492748,0.3492322924055566,0.9954944932695518,0.00450550673044825
321,0.0030314829235732,0.1804149516075203,0.8116308821893425,0.995077316720436,189.64770831015687,32.781929870785305,74.45871559633028,129.39186064436566,203.71620463968748,58,12027.586206896553,6400.0,114.85403628422046,90.270333367641,206,201537.8640776699,147200.0,453.5919373380041,432.9213103844808,0.347008074589945,0.9950773167204361,0.004922683279563911
322,0.0027811769941039,0.1817499165646901,0.809850928913116,0.99438202247191,189.9469907664924,32.992040223530445,72.38,129.54200459066564,204.20045331227035,47,13617.021276595744,6400.0,121.7262813894978,90.270333367641,225,185884.44444444444,147200.0,429.6384957999932,432.9213103844808,0.3460735753370658,0.9943820224719101,0.005617977528089901
323,0.0029202358438091,0.1776059628434753,0.8145233062632106,0.995049504950495,190.1072143731227,32.85479118195297,71.1047619047619,129.1118070779831,204.08884487998088,49,13714.285714285714,6400.0,119.31434284023908,90.270333367641,216,189214.8148148148,153600.0,439.0390920383529,442.23251132330944,0.3487881161138847,0.9950495049504949,0.004950495049505066
324,0.0025030592946935,0.1733229502725553,0.8194738013127155,0.9952998108799644,190.17949716319947,32.434756784885046,71.95555555555555,128.88334403080873,203.75530290174785,47,12255.31914893617,6400.0,114.86860584390234,90.270333367641,225,177265.77777777778,140800.0,412.8193716626467,423.4053942720982,0.3518414337875466,0.9952998108799643,0.004700189120035669
325,0.0025030592946935,0.1728779619534987,0.8196128601624207,0.994993881410613,190.24224051618648,32.38221254855982,75.94444444444444,129.0286357786358,203.77271801832373,51,11294.117647058823,6400.0,112.30000905359933,90.270333367641,212,187652.83018867925,150400.0,429.4232321573076,437.57691085389513,0.3519725467026905,0.994993881410613,0.005006118589387043
326,0.002864612303927,0.1750750917788408,0.8171098008677272,0.995049504950495,190.2060295917232,32.52793443060846,73.86407766990291,129.34392374900716,203.9164397549353,53,12437.735849056604,6400.0,115.4687002475398,90.270333367641,205,196526.82926829267,153600.0,443.05593543738223,442.23251132330944,0.3503744416121335,0.995049504950495,0.004950495049504955
327,0.0037545889420402,0.1789409278006452,0.8133274001557459,0.9960229168984314,189.93436422293917,32.836938354740376,73.6962962962963,129.6153248368045,203.94097934619063,68,12705.882352941177,6400.0,119.3807425726651,90.270333367641,212,194233.96226415093,147200.0,441.095084419182,432.8189527977038,0.3477778004362193,0.9960229168984313,0.003977083101568746
328,0.0032817888530426,0.1814717988652797,0.8115752586494605,0.9963288463677828,189.50336522416288,33.08885048957983,75.47457627118644,128.67417624521073,203.76635481991707,62,12180.645161290322,6400.0,115.74048886072065,90.270333367641,209,199808.61244019135,153600.0,453.1973745642658,442.23251132330944,0.3467500513523455,0.9963288463677827,0.003671153632217261
329,0.0028368005339859,0.1858104349760818,0.8068472577594838,0.9954944932695516,189.0873289576149,33.446568249427614,73.36274509803921,128.15701242328993,203.77125917755333,55,11869.09090909091,6400.0,111.2144934379804,90.270333367641,202,211675.24752475249,166400.0,465.42640258177255,460.29019134012736,0.3440928333203453,0.9954944932695515,0.004505506730448472
330,0.0034486594726888,0.1905106240961174,0.8015073979308043,0.9954666814996106,188.7356769384804,33.94406291055504,73.7258064516129,127.97386861313868,203.9169298032548,63,12596.825396825398,6400.0,115.49637967636856,90.270333367641,201,218109.4527363184,153600.0,471.4961679169934,442.23251132330944,0.3407845500988256,0.9954666814996105,0.004533318500389516
